assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,26,526,100,100,6,54694,0,0,-2,2,343.3,2,4,3.8,3.8,8,Pierre-Emerick,3.3,31,15,193.4,11,True,659.0,2123,,2020-01-08T14:00:18.333339Z,108,0,0,0,54694.jpg,5.7,1,0,Aubameyang,17.7,False,None,a,1,3,933.0,137,2166198,87600,2773777,18584,0.3,12.7,Aubameyang,3
4,7,245,100,100,3,59966,0,0,-2,2,275.2,1,4,4.8,4.8,9,Alexandre,4.3,18,6,127.0,12,False,346.0,1280,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,2.1,False,None,a,1,3,647.0,71,305132,12016,416275,6168,0.5,7.6,Lacazette,5
0,0,6,100,100,1,205533,0,0,-2,2,15.2,0,4,1.5,1.5,2,Edward,1.0,1,0,5.3,13,False,2.2,101,,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,1.3,0,0,Nketiah,0.7,False,None,a,1,3,35.0,4,64622,5968,126172,1639,0.2,0.9,Nketiah,0
0,6,513,None,None,6,80201,0,0,0,0,0.0,1,1,5.8,5.8,6,Bernd,5.3,34,0,70.8,14,False,710.0,2340,,None,50,0,0,1,80201.jpg,3.7,0,95,Leno,5.2,False,None,a,1,3,0.0,95,432352,4682,483194,5013,1.1,19.0,Leno,2
2,1,220,100,100,4,37605,0,0,-3,3,546.7,0,3,4.2,4.2,8,Mesut,3.7,18,1,90.5,15,False,197.6,1270,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.8,0,0,Özil,1.1,False,None,a,1,3,160.0,45,123639,7877,172994,2550,0.5,6.2,Özil,1
0,0,3,0,0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,16,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,None,n,1,3,46.0,4,22967,22,116295,116,0.0,0.6,Mkhitaryan,1
1,0,262,100,100,6,84450,0,0,-4,4,226.1,0,3,2.5,2.5,2,Granit,2.0,23,0,62.1,18,False,314.2,1724,,2019-12-29T14:30:26.292159Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.6,False,None,a,1,3,78.0,42,40701,786,105921,754,0.4,8.2,Xhaka,7
1,0,235,75,100,3,198849,0,0,-3,3,190.1,0,3,1.9,2.5,1,Lucas,2.0,20,1,65.9,19,False,268.4,1351,Illness - 75% chance of playing,2020-02-19T14:30:22.859013Z,47,0,0,0,198849.jpg,1.9,0,0,Torreira,1.2,False,None,d,1,3,199.0,43,92166,1025,159704,3490,0.4,9.1,Torreira,4
0,0,0,0,0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,20,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.6,False,None,n,1,3,0.0,0,123129,131,118392,875,0.0,0.0,Elneny,0
2,2,248,None,None,3,242166,0,0,-2,2,231.5,0,3,1.5,1.5,0,Matteo,1.0,27,0,69.7,21,False,319.0,1580,,None,43,0,0,0,242166.jpg,2.0,0,0,Guendouzi,5.7,False,None,a,1,3,146.0,43,881221,6826,898837,10431,0.2,10.0,Guendouzi,6
0,9,363,100,100,5,41270,0,0,-3,3,89.9,2,2,4.5,4.5,6,David,4.0,30,2,78.2,106,False,519.2,2005,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,3.0,1,0,Luiz Moreira Marinho,4.9,False,None,a,1,3,171.0,68,197627,3692,512132,2991,0.7,11.9,David Luiz,4
0,0,0,None,None,0,98980,0,0,-2,2,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,427,False,0.0,0,,None,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,None,a,1,3,0.0,0,5589,72,13780,120,0.0,0.0,Martínez,0
1,5,197,0,0,3,101184,0,0,-1,1,113.5,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,467,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,None,i,1,3,203.0,42,140413,18,168823,1000,0.0,9.5,Chambers,5
2,3,142,100,100,2,182539,0,0,-3,3,224.4,1,3,1.5,1.5,3,Daniel,1.0,10,0,48.6,469,False,165.8,740,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,None,a,1,3,96.0,30,998333,1153,1136166,1155,0.2,5.8,Ceballos,0
1,3,222,0,50,3,58822,0,0,-2,2,197.1,0,2,0.0,0.3,0,Cédric,0.2,18,0,59.7,486,False,291.2,1306,Knee injury - Expected back 07 Mar,2020-01-21T22:00:20.334842Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,None,i,1,3,107.0,43,21177,53,30948,1305,0.0,9.0,Cédric,1
5,8,284,100,100,3,195735,0,0,-4,4,478.2,2,3,6.8,6.8,17,Nicolas,6.3,23,4,137.4,488,False,406.6,1429,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.6,0,0,Pépé,3.2,False,None,a,1,3,487.0,80,348394,62608,497065,4812,0.7,8.8,Pépé,3
1,0,56,100,50,2,200641,0,0,-2,2,95.0,0,3,0.5,0.2,0,Reiss,0.0,4,0,27.7,489,False,53.2,437,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,None,a,1,3,129.0,18,11473,46,17946,124,0.0,3.4,Nelson,1
0,0,95,100,100,1,200089,-1,1,-3,3,132.9,0,3,1.5,1.5,1,Joseph,1.0,11,0,36.3,490,False,94.4,573,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,None,a,1,3,134.0,23,25285,100,30890,167,0.2,4.9,Willock,1
1,5,129,100,100,2,444145,0,0,1,-1,36.6,0,4,3.8,3.8,0,Gabriel Teodoro,3.3,9,3,42.5,504,False,162.8,656,,2019-12-23T12:00:20.317919Z,46,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,4.1,False,None,a,1,3,226.0,39,480502,21083,281582,32784,0.7,8.5,Martinelli,1
0,0,51,0,0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,515,False,56.0,296,Shoulder injury - Expected back 07 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,None,i,1,3,31.0,5,71930,17,109347,261,0.0,0.9,Tierney,1
3,0,140,100,75,3,223340,0,0,0,0,147.6,0,3,3.2,2.4,5,Bukayo,2.7,10,0,47.3,541,False,181.6,1010,,2020-02-02T17:00:24.409161Z,45,0,0,0,223340.jpg,2.1,0,0,Saka,0.9,False,None,a,1,3,143.0,33,174613,23951,118203,2647,0.6,7.3,Saka,4
0,0,13,0,0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,576,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,None,n,1,3,0.0,4,3897,485,2097,281,0.0,0.9,Smith Rowe,0
0,0,0,0,0,0,232233,0,0,0,0,0.0,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,585,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,None,n,1,3,0.0,0,500,22,421,35,0.0,0.0,John-Jules,0
0,0,0,100,None,0,92371,-1,1,-1,1,0.0,0,2,0.5,0.5,0,Pablo,0.0,0,0,0.0,617,False,0.0,0,,2020-02-14T10:30:20.035710Z,49,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,None,a,1,3,0.0,0,4386,356,1509,741,0.0,0.0,Marí,0
1,5,154,None,None,1,37339,0,0,-3,3,218.9,0,2,0.0,-1.0,0,Ahmed,0.0,24,0,43.6,22,False,170.2,701,,None,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,0.9,False,None,a,2,7,46.0,19,71436,498,148417,1132,0.0,4.5,El Mohamady,0
0,0,0,0,0,0,43252,0,0,-2,2,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,23,False,0.0,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T15:00:12.372885Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,None,n,2,7,0.0,0,1862,8,7866,132,0.0,0.0,Chester,0
0,0,113,None,None,2,47390,0,0,-2,2,31.6,0,2,0.0,-1.0,0,Neil,0.0,19,0,17.5,24,False,115.8,793,,None,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,None,a,2,7,27.0,17,20239,187,26500,197,0.0,4.0,Taylor,2
0,0,111,100,100,1,123354,0,0,-1,1,21.0,0,2,1.0,0.0,1,Kortney,1.0,22,0,29.1,25,False,219.8,900,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.4,0,0,Hause,0.1,False,None,a,2,7,50.0,14,1908,38,4761,59,0.2,3.2,Hause,2
0,0,14,0,0,0,54764,0,0,-1,1,12.2,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,26,False,3.4,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,None,u,2,7,24.0,5,4204,9,27630,50,0.0,0.9,Kodjia,1
0,0,34,100,100,0,98770,0,0,-2,2,0.0,0,1,0.0,-1.0,0,Ørjan,0.0,8,0,5.8,27,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.2,False,None,a,2,7,0.0,3,17988,110,18518,578,0.0,0.7,Nyland,0
2,6,199,100,100,2,85242,0,0,-3,3,251.9,2,3,0.0,-1.0,0,Conor,0.0,23,3,67.0,28,False,242.0,843,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.1,0,0,Hourihane,0.1,False,None,a,2,7,178.0,50,17578,40,27990,283,0.0,8.8,Hourihane,3
7,15,470,100,100,4,114283,0,0,7,-7,892.2,3,3,3.3,2.3,6,Jack,3.3,46,7,216.7,29,False,672.4,2153,,2019-10-26T18:30:22.524063Z,67,0,1,0,114283.jpg,4.8,0,0,Grealish,25.6,False,None,a,2,7,605.0,115,2485164,79910,1053885,44761,0.5,17.2,Grealish,6
5,0,230,100,100,4,193488,0,0,0,0,415.6,0,3,2.7,1.7,5,Anwar,2.7,37,4,134.4,30,False,344.4,1619,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.3,0,0,El Ghazi,0.9,False,None,a,2,7,584.0,77,252686,1714,229942,2213,0.5,14.0,El Ghazi,3
2,4,253,0,0,3,122806,0,0,-1,1,375.3,0,3,0.0,0.0,0,John,0.0,30,3,113.5,31,False,386.4,1537,Ankle injury - Expected back 14 Mar,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.4,0,0,McGinn,2.7,False,None,i,2,7,375.0,61,1282903,33,1331551,3956,0.0,11.3,McGinn,2
0,0,0,0,0,0,174597,0,0,-2,2,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,None,n,2,7,0.0,0,378,5,1426,10,0.0,0.0,Green,0
0,0,0,0,0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,33,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,None,u,2,7,0.0,0,714,8,7707,23,0.0,0.0,Bjarnason,0
1,0,29,0,75,0,221239,0,0,-2,2,25.9,0,3,0.0,0.2,0,Keinan,1.3,1,0,13.0,34,False,18.8,106,Hamstring injury - Expected back 09 Mar,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.4,0,0,Davis,0.2,False,None,i,2,7,87.0,10,20359,50,32606,407,0.3,2.3,Davis,0
0,0,34,100,100,0,40564,0,0,-1,1,27.2,0,3,0.0,-1.0,0,Henri,0.0,6,0,5.5,35,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,None,a,2,7,13.0,11,68786,47,63912,394,0.0,2.5,Lansbury,0
1,0,41,100,100,2,89274,0,0,-2,2,56.1,0,3,0.0,-1.0,0,José Ignacio,0.0,4,0,14.9,36,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,None,a,2,7,51.0,15,13416,96,26582,129,0.0,2.6,Jota,0
0,3,346,0,0,4,21205,0,0,-1,1,0.3,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,94,False,507.4,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,44,1,0,0,21205.jpg,3.0,0,67,Heaton,2.7,False,None,i,2,7,0.0,59,293563,54,524191,6153,0.0,13.4,Heaton,0
0,0,32,100,75,0,61603,0,0,-1,1,21.2,0,3,0.7,-0.2,1,Daniel,0.7,11,0,4.7,120,False,18.6,317,,2020-02-02T22:00:19.629488Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,None,a,2,7,8.0,6,23358,218,135916,526,0.2,1.4,Drinkwater,1
3,10,323,100,100,3,169359,0,0,-1,1,372.8,1,2,2.7,1.7,1,Matt,2.7,29,1,87.6,309,False,387.6,1508,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.3,0,0,Targett,0.9,False,None,a,2,7,115.0,59,153444,2342,173641,2356,0.6,13.4,Targett,3
1,7,180,0,0,6,213345,0,0,-5,5,169.8,1,4,0.0,0.0,0,Wesley,0.0,31,5,108.3,428,False,296.2,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,55,0,1,0,213345.jpg,3.2,0,0,Moraes,0.9,False,None,i,2,7,632.0,67,403156,49,433679,1208,0.0,12.2,Wesley,3
0,0,3,0,0,0,79852,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,429,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,None,i,2,7,0.0,1,1192,5,6641,43,0.0,0.2,Steer,0
1,5,345,100,100,3,149484,0,0,0,0,73.0,0,2,2.2,2.0,0,Tyrone,3.0,36,2,71.1,445,False,529.2,1822,,2020-02-16T16:00:24.633178Z,45,0,0,0,149484.jpg,2.6,0,0,Mings,2.7,False,None,a,2,7,108.0,55,492517,1572,465297,5888,0.7,12.2,Mings,5
2,1,197,100,75,2,199798,0,0,-2,2,58.4,0,2,2.3,1.0,1,Ezri,2.3,28,0,41.9,452,False,248.0,1140,,2020-02-01T17:30:19.744514Z,43,0,0,0,199798.jpg,2.1,0,0,Konsa Ngoyo,0.1,False,None,a,2,7,111.0,30,6504,202,7144,167,0.5,7.0,Konsa,0
0,4,242,100,100,3,108156,0,0,-1,1,31.9,1,2,2.7,1.7,7,Bjorn,2.7,28,1,43.4,455,False,318.4,1356,,2020-01-02T12:30:17.002224Z,44,0,0,0,108156.jpg,2.6,0,0,Engels,0.5,False,None,a,2,7,81.0,42,96881,926,88032,415,0.6,9.5,Engels,1
2,2,286,100,100,4,203368,0,0,-1,1,210.3,1,2,1.0,0.0,0,Frédéric,1.0,30,0,65.1,458,False,390.6,1718,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.3,0,0,Guilbert,0.5,False,None,a,2,7,48.0,48,97802,193,100982,1013,0.2,10.9,Guilbert,6
2,2,163,100,100,3,148508,0,0,-3,3,248.8,0,3,1.3,0.3,1,Mahmoud Ahmed,1.3,22,3,108.4,465,False,269.6,1253,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.4,1,0,Ibrahim Hassan,1.1,False,None,a,2,7,568.0,56,149801,807,281687,2073,0.2,10.8,Trézéguet,2
2,5,279,None,None,5,230046,0,0,-1,1,193.3,0,3,3.0,2.0,2,Douglas Luiz,3.0,34,3,89.0,470,False,360.0,1531,,None,44,0,0,0,230046.jpg,2.8,0,0,Soares de Paulo,4.1,False,None,a,2,7,336.0,67,720124,12094,516938,11238,0.7,15.2,Douglas Luiz,4
0,0,0,0,0,0,88175,0,0,-2,2,0.0,0,1,0.0,0.0,0,Lovre,0.0,0,0,0.0,474,False,0.0,0,Joined Toulouse on loan until the end of the season on 20/1. - Expected back 01 Jul,2020-01-20T17:00:23.372293Z,43,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,None,n,2,7,0.0,0,1733,6,5130,78,0.0,0.0,Kalinic,0
0,0,220,100,100,1,184704,0,0,-1,1,154.8,0,3,1.3,0.3,0,Marvelous,1.3,30,0,42.9,491,False,250.6,1456,,2020-01-18T19:30:18.468247Z,44,0,0,0,184704.jpg,1.6,0,0,Nakamba,0.7,False,None,a,2,7,24.0,31,125069,197,102506,1005,0.3,7.0,Nakamba,4
0,0,3,None,None,0,223349,0,0,0,0,1.3,0,3,0.3,-0.7,0,Indiana,0.3,0,0,0.7,600,False,1.2,36,,None,45,0,0,0,223349.jpg,1.0,0,0,Vassilev,0.0,False,None,a,2,7,4.0,2,424,58,175,43,0.1,0.4,Vassilev,0
0,2,79,None,None,0,8432,0,0,0,0,0.0,1,1,4.7,3.7,10,José,4.7,7,0,13.0,603,False,129.8,360,,None,45,0,0,1,8432.jpg,4.0,0,13,Reina,0.5,False,None,a,2,7,0.0,16,41872,7679,9517,1263,1.0,3.6,Reina,0
0,2,34,None,None,0,217487,0,0,0,0,47.9,0,4,5.0,4.0,2,Mbwana,5.0,4,1,22.8,613,False,43.8,172,,None,60,0,0,0,217487.jpg,5.0,0,0,Samatta,0.3,False,None,a,2,7,136.0,10,27050,5008,5723,3158,0.8,1.7,Samatta,0
0,0,2,None,None,0,83091,0,0,0,0,0.3,0,4,1.8,0.8,1,Borja,1.0,1,0,0.0,623,False,0.0,7,,None,55,0,0,0,83091.jpg,1.0,0,0,González Tomás,0.0,False,None,a,2,7,0.0,1,218,95,38,26,0.2,0.2,Bastón,0
0,5,280,100,100,3,56917,0,0,0,0,37.8,2,2,0.0,0.0,0,Steve,0.0,31,1,58.4,58,False,434.0,1650,,2020-01-18T17:00:22.247187Z,50,0,0,0,56917.jpg,2.3,1,0,Cook,0.2,False,None,a,3,91,110.0,44,40562,125,46902,332,0.0,8.8,Steve Cook,3
1,6,375,100,100,3,126184,0,0,-2,2,68.2,1,2,4.0,4.0,1,Nathan,4.0,29,2,81.5,59,False,489.8,1834,,2019-12-07T17:00:19.171927Z,48,0,0,0,126184.jpg,3.1,0,0,Aké,6.6,False,None,a,3,91,257.0,65,552121,7219,1285572,5168,0.8,13.5,Aké,1
0,0,18,0,0,0,41320,-1,1,-3,3,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,60,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,42,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,None,i,3,91,0.0,3,3262,9,17071,31,0.0,0.7,Daniels,0
0,2,161,0,0,1,223911,0,0,-2,2,16.5,1,2,0.0,0.0,0,Chris,0.0,19,1,42.2,61,False,268.6,901,Knee injury - Expected back 11 Apr,2020-01-10T17:00:16.673521Z,43,0,0,0,223911.jpg,2.4,0,0,Mepham,0.7,False,None,i,3,91,136.0,26,94633,9,120520,767,0.0,6.0,Mepham,1
0,1,152,100,100,1,15149,0,0,-1,1,64.1,0,2,1.3,1.3,0,Simon,1.3,18,0,36.7,62,False,235.6,874,,2019-12-26T17:00:15.517956Z,44,0,0,0,15149.jpg,1.1,1,0,Francis,0.0,False,None,a,3,91,66.0,16,4639,88,3777,118,0.3,3.6,Francis,2
1,3,220,100,100,3,54469,0,0,-2,2,108.6,1,2,1.7,1.7,1,Adam,1.7,20,0,41.1,63,False,214.0,1287,,2019-11-30T15:00:18.860871Z,43,0,0,0,54469.jpg,2.5,0,0,Smith,0.4,False,None,a,3,91,89.0,38,61226,271,133953,347,0.4,8.8,Adam Smith,4
0,0,0,0,75,0,235530,0,0,-1,1,0.0,0,2,0.0,0.0,0,Lloyd,0.0,0,0,0.0,64,False,0.0,0,Thigh injury - Unknown return date,2020-01-31T01:00:23.162332Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.0,False,None,i,3,91,0.0,0,4918,22,9063,60,0.0,0.0,Kelly,0
3,5,335,100,100,5,171129,0,0,3,-3,402.8,1,2,2.7,2.7,1,Diego,2.7,27,0,91.1,65,False,431.4,1793,,2019-12-21T17:00:13.810253Z,43,0,0,0,171129.jpg,2.9,0,0,Rico,11.1,False,None,a,3,91,73.0,61,1328314,11879,935506,21098,0.6,14.2,Rico,6
0,0,25,None,None,0,222434,0,0,0,0,12.6,0,2,0.0,0.0,0,Jack,0.0,4,0,5.8,66,False,28.2,167,,None,40,0,0,0,222434.jpg,1.0,0,0,Simpson,7.1,False,None,a,3,91,18.0,3,396569,2365,441200,7284,0.0,0.8,Simpson,0
3,8,268,100,100,3,75115,0,0,-6,6,334.6,1,4,5.7,5.7,8,Callum,5.7,39,7,121.3,67,False,325.4,2076,,2019-12-07T17:00:19.209039Z,74,0,0,0,75115.jpg,3.5,0,0,Wilson,4.9,False,None,a,3,91,561.0,87,856584,12114,1691751,7063,0.8,11.8,Callum Wilson,6
3,6,176,100,75,3,78007,0,0,-4,4,248.2,1,4,0.3,0.2,1,Joshua,0.3,19,3,86.8,68,False,264.4,1325,,2019-12-28T15:00:26.365175Z,61,0,0,0,78007.jpg,3.5,0,0,King,3.3,False,None,a,3,91,355.0,59,622716,1723,1666884,1103,0.0,9.7,King,0
2,0,72,100,100,1,154566,0,0,-3,3,160.2,0,4,3.0,3.0,1,Dominic,3.0,24,0,64.9,69,False,99.4,1138,,2019-11-24T12:00:21.142150Z,52,0,0,0,154566.jpg,1.8,0,0,Solanke,0.3,False,None,a,3,91,389.0,39,31396,534,50209,645,0.6,7.5,Solanke,1
0,0,3,100,100,0,217331,0,0,-2,2,0.3,0,4,0.0,0.0,0,Sam,0.0,1,0,0.3,71,False,0.2,15,,2019-08-07T20:00:14.104634Z,43,0,0,0,217331.jpg,1.0,0,0,Surridge,0.6,False,None,a,3,91,2.0,1,58431,1523,83914,1057,0.0,0.2,Surridge,0
